dataset,method,image_id,height,width,runtime_s,status
BSDS500,PC,228076,321,481,0.406699,OK
BSDS500,PC,230063,481,321,0.407625,OK
BSDS500,PC,230098,481,321,0.408464,OK
BSDS500,PC,23050,481,321,0.408296,OK
BSDS500,PC,232076,321,481,0.405472,OK
BSDS500,PC,235098,321,481,0.403190,OK
BSDS500,PC,238025,481,321,0.415112,OK
BSDS500,PC,243095,481,321,0.405439,OK
BSDS500,PC,246009,481,321,0.413533,OK
BSDS500,PC,247003,321,481,0.416706,OK
BSDS500,PC,247012,321,481,0.402799,OK
BSDS500,PC,249021,481,321,0.408105,OK
BSDS500,PC,250047,481,321,0.413611,OK
BSDS500,PC,250087,481,321,0.408372,OK
BSDS500,PC,253016,321,481,0.415694,OK
BSDS500,PC,253092,481,321,0.411721,OK
BSDS500,PC,257098,481,321,0.410713,OK
BSDS500,PC,258089,321,481,0.405918,OK
BSDS500,PC,259060,481,321,0.408792,OK
BSDS500,PC,267036,481,321,0.408515,OK
BSDS500,PC,268048,321,481,0.416569,OK
BSDS500,PC,268074,481,321,0.420539,OK
BSDS500,PC,277053,321,481,0.415692,OK
BSDS500,PC,279005,481,321,0.409781,OK
BSDS500,PC,28083,321,481,0.407649,OK
BSDS500,PC,281017,481,321,0.409741,OK
BSDS500,PC,285022,321,481,0.406165,OK
BSDS500,PC,288024,321,481,0.406501,OK
BSDS500,PC,289011,481,321,0.406795,OK
BSDS500,PC,290035,321,481,0.405873,OK
BSDS500,PC,29030,321,481,0.402081,OK
BSDS500,PC,296028,321,481,0.409706,OK
BSDS500,PC,296058,321,481,0.411700,OK
BSDS500,PC,302022,481,321,0.406614,OK
BSDS500,PC,306051,481,321,0.414026,OK
BSDS500,PC,306052,321,481,0.410346,OK
BSDS500,PC,3063,321,481,0.403027,OK
BSDS500,PC,309040,321,481,0.404640,OK
BSDS500,PC,317043,321,481,0.402857,OK
BSDS500,PC,326025,321,481,0.404925,OK
BSDS500,PC,326085,481,321,0.414347,OK
BSDS500,PC,33044,481,321,0.418279,OK
BSDS500,PC,334025,481,321,0.415667,OK
BSDS500,PC,335088,321,481,0.406853,OK
BSDS500,PC,335094,321,481,0.406779,OK
BSDS500,PC,344010,321,481,0.407540,OK
BSDS500,PC,346016,321,481,0.402735,OK
BSDS500,PC,347031,481,321,0.405964,OK
BSDS500,PC,35028,321,481,0.406693,OK
BSDS500,PC,35049,321,481,0.410058,OK
BSDS500,PC,36046,321,481,0.411173,OK
BSDS500,PC,365072,481,321,0.410059,OK
BSDS500,PC,368037,321,481,0.404022,OK
BSDS500,PC,372019,481,321,0.405257,OK
BSDS500,PC,376086,321,481,0.407018,OK
BSDS500,PC,384022,321,481,0.407430,OK
BSDS500,PC,384089,481,321,0.409262,OK
BSDS500,PC,385022,321,481,0.408682,OK
BSDS500,PC,388006,481,321,0.409440,OK
BSDS500,PC,388018,481,321,0.409679,OK
BSDS500,PC,388067,481,321,0.411510,OK
BSDS500,PC,393035,321,481,0.404662,OK
BSDS500,PC,41006,321,481,0.404808,OK
BSDS500,PC,41029,321,481,0.404092,OK
BSDS500,PC,41085,321,481,0.406982,OK
BSDS500,PC,41096,321,481,0.404870,OK
BSDS500,PC,43033,321,481,0.400706,OK
BSDS500,PC,43051,321,481,0.404096,OK
BSDS500,PC,45000,321,481,0.409130,OK
BSDS500,PC,48017,321,481,0.406505,OK
BSDS500,PC,48025,321,481,0.405442,OK
BSDS500,PC,49024,321,481,0.403863,OK
BSDS500,PC,5096,321,481,0.408637,OK
BSDS500,PC,51084,321,481,0.408771,OK
BSDS500,PC,6046,481,321,0.407817,OK
BSDS500,PC,61034,481,321,0.406602,OK
BSDS500,PC,64061,481,321,0.409898,OK
BSDS500,PC,65084,481,321,0.407583,OK
BSDS500,PC,69000,321,481,0.403085,OK
BSDS500,PC,69007,321,481,0.408117,OK
BSDS500,PC,69022,321,481,0.408149,OK
BSDS500,PC,70011,321,481,0.407756,OK
BSDS500,PC,70090,481,321,0.405454,OK
BSDS500,PC,71076,481,321,0.407409,OK
BSDS500,PC,71099,321,481,0.407476,OK
BSDS500,PC,77062,321,481,0.410295,OK
BSDS500,PC,78098,321,481,0.401861,OK
BSDS500,PC,79073,321,481,0.404677,OK
BSDS500,PC,80085,321,481,0.404525,OK
BSDS500,PC,80090,481,321,0.408180,OK
BSDS500,PC,8068,321,481,0.405731,OK
BSDS500,PC,81066,321,481,0.407328,OK
BSDS500,PC,81090,481,321,0.422658,OK
BSDS500,PC,81095,321,481,0.405408,OK
BSDS500,PC,87015,321,481,0.405141,OK
BSDS500,PC,92014,321,481,0.408626,OK
BSDS500,PC,94095,321,481,0.413699,OK
BSDS500,PC,97010,321,481,0.405327,OK
UDED,AGWi,01-0843x4,339,510,0.663544,OK
UDED,AGWi,02-0868x4,339,510,0.671233,OK
UDED,AGWi,03-35028,321,481,0.610598,OK
UDED,AGWi,04-0896x4,339,510,0.664632,OK
UDED,AGWi,05-WIREFRAME-2,332,500,0.640904,OK
UDED,AGWi,06-elephant_3,512,512,1.004119,OK
UDED,AGWi,07-CITYSCAPES-2C,720,720,1.991735,OK
UDED,AGWi,08-ADE20K-1C,720,720,1.992227,OK
UDED,AGWi,09-MDBD-1C,720,720,2.067695,OK
UDED,AGWi,10-196062,321,481,0.658318,OK
UDED,AGWi,11-NYUD-2,425,560,0.980821,OK
UDED,AGWi,12-cameraman,536,536,1.181882,OK
UDED,AGWi,13-BIPED-1C,720,720,2.037264,OK
UDED,AGWi,14-comic,361,250,0.354113,OK
UDED,AGWi,15-P1020854,480,640,1.201945,OK
UDED,AGWi,16-tire,512,512,1.021970,OK
UDED,AGWi,17-1194,600,600,1.396545,OK
UDED,AGWi,18-img_5935,425,560,0.914147,OK
UDED,AGWi,19-img_6150,425,560,0.920066,OK
UDED,AGWi,20-2009_003829,334,500,0.643305,OK
UDED,AGWi,21-00065305,400,500,0.773220,OK
UDED,AGWi,22-335094,321,481,0.606225,OK
UDED,AGWi,23-img_011_SRF_2_HR,512,282,0.598669,OK
UDED,AGWi,24-2010_002838,500,423,0.815050,OK
UDED,AGWi,25-2008_002622,500,355,0.685158,OK
UDED,AGWi,26-P1020177,480,640,1.181638,OK
UDED,AGWi,27-img_5264,425,560,0.917178,OK
UDED,AGWi,28-img_043_SRF_2_HR,336,512,0.677841,OK
UDED,AGWi,29-img_5182,425,560,0.920278,OK
UDED,AGWi,30-167062,321,481,0.603327,OK
UDED,GWi,01-0843x4,339,510,0.026584,OK
UDED,GWi,02-0868x4,339,510,0.025499,OK
UDED,GWi,03-35028,321,481,0.022642,OK
UDED,GWi,04-0896x4,339,510,0.025485,OK
UDED,GWi,05-WIREFRAME-2,332,500,0.024359,OK
UDED,GWi,06-elephant_3,512,512,0.037584,OK
UDED,GWi,07-CITYSCAPES-2C,720,720,0.075661,OK
UDED,GWi,08-ADE20K-1C,720,720,0.073312,OK
UDED,GWi,09-MDBD-1C,720,720,0.072424,OK
UDED,GWi,10-196062,321,481,0.023179,OK
UDED,GWi,11-NYUD-2,425,560,0.035130,OK
UDED,GWi,12-cameraman,536,536,0.040852,OK
UDED,GWi,13-BIPED-1C,720,720,0.073675,OK
UDED,GWi,14-comic,361,250,0.013638,OK
UDED,GWi,15-P1020854,480,640,0.043767,OK
UDED,GWi,16-tire,512,512,0.037201,OK
UDED,GWi,17-1194,600,600,0.050412,OK
UDED,GWi,18-img_5935,425,560,0.034005,OK
UDED,GWi,19-img_6150,425,560,0.033916,OK
UDED,GWi,20-2009_003829,334,500,0.024180,OK
UDED,GWi,21-00065305,400,500,0.028231,OK
UDED,GWi,22-335094,321,481,0.022519,OK
UDED,GWi,23-img_011_SRF_2_HR,512,282,0.021275,OK
UDED,GWi,24-2010_002838,500,423,0.031430,OK
UDED,GWi,25-2008_002622,500,355,0.028558,OK
UDED,GWi,26-P1020177,480,640,0.044698,OK
UDED,GWi,27-img_5264,425,560,0.036212,OK
UDED,GWi,28-img_043_SRF_2_HR,336,512,0.025867,OK
UDED,GWi,29-img_5182,425,560,0.034947,OK
UDED,GWi,30-167062,321,481,0.023226,OK
UDED,GWC,01-0843x4,339,510,0.057004,OK
UDED,GWC,02-0868x4,339,510,0.056924,OK
UDED,GWC,03-35028,321,481,0.049016,OK
UDED,GWC,04-0896x4,339,510,0.055350,OK
UDED,GWC,05-WIREFRAME-2,332,500,0.051788,OK
UDED,GWC,06-elephant_3,512,512,0.080475,OK
UDED,GWC,07-CITYSCAPES-2C,720,720,0.159210,OK
UDED,GWC,08-ADE20K-1C,720,720,0.157066,OK
UDED,GWC,09-MDBD-1C,720,720,0.158702,OK
UDED,GWC,10-196062,321,481,0.047671,OK
UDED,GWC,11-NYUD-2,425,560,0.075130,OK
UDED,GWC,12-cameraman,536,536,0.088904,OK
UDED,GWC,13-BIPED-1C,720,720,0.160545,OK
UDED,GWC,14-comic,361,250,0.026284,OK
UDED,GWC,15-P1020854,480,640,0.093737,OK
UDED,GWC,16-tire,512,512,0.086052,OK
UDED,GWC,17-1194,600,600,0.118012,OK
UDED,GWC,18-img_5935,425,560,0.074876,OK
UDED,GWC,19-img_6150,425,560,0.074532,OK
UDED,GWC,20-2009_003829,334,500,0.051758,OK
UDED,GWC,21-00065305,400,500,0.061735,OK
UDED,GWC,22-335094,321,481,0.048287,OK
UDED,GWC,23-img_011_SRF_2_HR,512,282,0.046930,OK
UDED,GWC,24-2010_002838,500,423,0.066387,OK
UDED,GWC,25-2008_002622,500,355,0.056688,OK
UDED,GWC,26-P1020177,480,640,0.096469,OK
UDED,GWC,27-img_5264,425,560,0.072944,OK
UDED,GWC,28-img_043_SRF_2_HR,336,512,0.053638,OK
UDED,GWC,29-img_5182,425,560,0.080231,OK
UDED,GWC,30-167062,321,481,0.051176,OK
UDED,Canny,01-0843x4,339,510,0.000648,OK
UDED,Canny,02-0868x4,339,510,0.000680,OK
UDED,Canny,03-35028,321,481,0.001164,OK
UDED,Canny,04-0896x4,339,510,0.000835,OK
UDED,Canny,05-WIREFRAME-2,332,500,0.000925,OK
UDED,Canny,06-elephant_3,512,512,0.001266,OK
UDED,Canny,07-CITYSCAPES-2C,720,720,0.003051,OK
UDED,Canny,08-ADE20K-1C,720,720,0.002753,OK
UDED,Canny,09-MDBD-1C,720,720,0.002358,OK
UDED,Canny,10-196062,321,481,0.001120,OK
UDED,Canny,11-NYUD-2,425,560,0.001386,OK
UDED,Canny,12-cameraman,536,536,0.001295,OK
UDED,Canny,13-BIPED-1C,720,720,0.002662,OK
UDED,Canny,14-comic,361,250,0.001013,OK
UDED,Canny,15-P1020854,480,640,0.001749,OK
UDED,Canny,16-tire,512,512,0.001954,OK
UDED,Canny,17-1194,600,600,0.003719,OK
UDED,Canny,18-img_5935,425,560,0.001262,OK
UDED,Canny,19-img_6150,425,560,0.000917,OK
UDED,Canny,20-2009_003829,334,500,0.001091,OK
UDED,Canny,21-00065305,400,500,0.002195,OK
UDED,Canny,22-335094,321,481,0.001463,OK
UDED,Canny,23-img_011_SRF_2_HR,512,282,0.000932,OK
UDED,Canny,24-2010_002838,500,423,0.001509,OK
UDED,Canny,25-2008_002622,500,355,0.000807,OK
UDED,Canny,26-P1020177,480,640,0.002176,OK
UDED,Canny,27-img_5264,425,560,0.001129,OK
UDED,Canny,28-img_043_SRF_2_HR,336,512,0.001438,OK
UDED,Canny,29-img_5182,425,560,0.000925,OK
UDED,Canny,30-167062,321,481,0.001306,OK
UDED,Sobel,01-0843x4,339,510,0.001747,OK
UDED,Sobel,02-0868x4,339,510,0.001867,OK
UDED,Sobel,03-35028,321,481,0.001743,OK
UDED,Sobel,04-0896x4,339,510,0.001716,OK
UDED,Sobel,05-WIREFRAME-2,332,500,0.001644,OK
UDED,Sobel,06-elephant_3,512,512,0.002611,OK
UDED,Sobel,07-CITYSCAPES-2C,720,720,0.005086,OK
UDED,Sobel,08-ADE20K-1C,720,720,0.005275,OK
UDED,Sobel,09-MDBD-1C,720,720,0.005154,OK
UDED,Sobel,10-196062,321,481,0.001653,OK
UDED,Sobel,11-NYUD-2,425,560,0.002331,OK
UDED,Sobel,12-cameraman,536,536,0.002922,OK
UDED,Sobel,13-BIPED-1C,720,720,0.005337,OK
UDED,Sobel,14-comic,361,250,0.001034,OK
UDED,Sobel,15-P1020854,480,640,0.003024,OK
UDED,Sobel,16-tire,512,512,0.002484,OK
UDED,Sobel,17-1194,600,600,0.003722,OK
UDED,Sobel,18-img_5935,425,560,0.002268,OK
UDED,Sobel,19-img_6150,425,560,0.002332,OK
UDED,Sobel,20-2009_003829,334,500,0.001731,OK
UDED,Sobel,21-00065305,400,500,0.002055,OK
UDED,Sobel,22-335094,321,481,0.001770,OK
UDED,Sobel,23-img_011_SRF_2_HR,512,282,0.001521,OK
UDED,Sobel,24-2010_002838,500,423,0.002136,OK
UDED,Sobel,25-2008_002622,500,355,0.001858,OK
UDED,Sobel,26-P1020177,480,640,0.003088,OK
UDED,Sobel,27-img_5264,425,560,0.002506,OK
UDED,Sobel,28-img_043_SRF_2_HR,336,512,0.001880,OK
UDED,Sobel,29-img_5182,425,560,0.002358,OK
UDED,Sobel,30-167062,321,481,0.001658,OK
UDED,PC,01-0843x4,339,510,0.407104,OK
UDED,PC,02-0868x4,339,510,0.402616,OK
UDED,PC,03-35028,321,481,0.407820,OK
UDED,PC,04-0896x4,339,510,0.397154,OK
UDED,PC,05-WIREFRAME-2,332,500,0.374993,OK
UDED,PC,06-elephant_3,512,512,0.577783,OK
UDED,PC,07-CITYSCAPES-2C,720,720,1.094220,OK
UDED,PC,08-ADE20K-1C,720,720,1.103879,OK
UDED,PC,09-MDBD-1C,720,720,1.040618,OK
UDED,PC,10-196062,321,481,0.414248,OK
UDED,PC,11-NYUD-2,425,560,0.483570,OK
UDED,PC,12-cameraman,536,536,0.716583,OK
UDED,PC,13-BIPED-1C,720,720,1.053111,OK
UDED,PC,14-comic,361,250,0.149947,OK
UDED,PC,15-P1020854,480,640,0.617307,OK
UDED,PC,16-tire,512,512,0.575914,OK
UDED,PC,17-1194,600,600,0.710142,OK
UDED,PC,18-img_5935,425,560,0.482289,OK
UDED,PC,19-img_6150,425,560,0.478548,OK
UDED,PC,20-2009_003829,334,500,0.380904,OK
UDED,PC,21-00065305,400,500,0.381231,OK
UDED,PC,22-335094,321,481,0.407757,OK
UDED,PC,23-img_011_SRF_2_HR,512,282,0.306334,OK
UDED,PC,24-2010_002838,500,423,0.458366,OK
UDED,PC,25-2008_002622,500,355,0.411704,OK
UDED,PC,26-P1020177,480,640,0.618431,OK
UDED,PC,27-img_5264,425,560,0.495041,OK
UDED,PC,28-img_043_SRF_2_HR,336,512,0.374138,OK
UDED,PC,29-img_5182,425,560,0.482285,OK
UDED,PC,30-167062,321,481,0.409473,OK
